sample_num,x,y,bm_CD20,bm_CD3,bm_CD44,bm_CD45,bm_CD68,bm_CAIX,bm_CK19,bm_CK5,bm_CK8/18,bm_CK7,bm_E/P-cadherin,bm_EGFR,bm_ER,bm_Fibronectin,bm_GATA3,bm_Histone H3,bm_H3K27me3,bm_p-HH3,bm_CK14,bm_Ki-67,bm_PR,bm_SMA,bm_Slug,bm_p-S6,bm_Twist,bm_Vimentin,bm_HER2,bm_CC3/cPARP,bm_p-mTOR,bm_p53,bm_AE1/AE3,bm_CD31/vWF
15,288.359985351562,2.07999992370605,0.158822832093467,0.128544156631075,0.186751312168223,0.0690777529882501,0.0800935968589322,0.0422577725572273,0.0205416542697072,0.0133065799396541,0.0302314040337661,0.0117158202193217,0.0618157988824244,0.0356002581333784,0.0460673448473673,0.164216486359835,0.0275645305755922,0.195369428983244,0.115629222854453,0.0895897100466107,0.0182375326881422,0.00796029125919419,0.0352616040213905,0.00156744530945184,0.129212556298214,0.0322396085940356,0.0731622014464631,0.00149551358851186,0.166839228198048,0.162773184937586,0.0337327952972281,0.149599795558987,0.198927190004668,0.267470107837012
15,317.792449951172,5.03773593902588,0.227656980174343,0.489777536198032,0.218261452251662,0.230802364171719,0.291837722091811,0.0616166362211942,0.00787026860650036,0.0281123463154636,0.000253129788807321,0,0.0278964681655287,0.0607292971047096,0.0270844595638235,0.174367136460945,0.0561539247360355,0.329497370052749,0.247233606772472,0.0570007511930899,0.0132607227570503,0,0.0368249239490509,0.00308808121320025,0.194413071404866,0.0442185443037153,0.169748839330036,0.200865852798346,0.139948860493276,0.171699771285257,0.0519641447622729,0.122461409191575,0.00164405646791012,0.0947367501778867
15,353.113647460938,2.40909099578857,0.126184102189134,0.426441796795137,0.257011188114384,0.333355428152541,0.0298172801239679,0.0397353943710877,0.00196317222984515,0.00580727393552109,0.00230098679964194,0,0.0187552092226676,0.0362372031880806,0.0105959855968528,0.168380918788504,0.0189355376528879,0.158619045317178,0.117844984422782,0.0783466186093432,0.00236852455559668,0.00219131322261051,0.035896248440438,0.00339645646211206,0.0682115923018669,0.0224879148111254,0.088417166457708,0.0654348412913788,0.0900612027925738,0.0883942936895497,0.0416221365355596,0.0523409140765607,0.00271605284182466,0.0646872492432971
15,372,2.97222232818604,0.0569225573509215,0.319877565287012,0.144058050208847,0.125026287238109,0.0417088842506042,0.0199217558764117,0.0212841674358523,0.00346554948431577,0.000562046944872364,0,0.0205914953994659,0.0148724712668529,0.0222603669877961,0.116880903409844,0.00727080001683871,0.169241057344473,0.343377791418914,0.0205663592655697,0.00916788623884118,0.00044963900757191,0.00260979763254212,0.0154040683410426,0.0748663764516657,0.0422021044612288,0.057143228308811,0.0291696453324663,0.0762311121107705,0.0746974086435383,0.0352827646259295,0.0452098972293108,0.00111217461118984,0.0705429427994537
15,379.25,2.6875,0.108079804375163,0.476015330839421,0.146794487856237,0.038809183213119,0.0428359733150235,0.0362195186598326,0.00331502975234916,0.0131021930205944,0.0124303502243151,0,0.0288564742735497,0.0383028546392652,0.027632230040986,0.141237361036215,0.0191134916096505,0.18636343884044,0.355828278145034,0.0437240743070723,0.00277732370579771,0.00840070253593844,0.0226309983173696,0.0328049986004761,0.214486543872595,0.0131106530269622,0.0779653299379678,0.0894143876400499,0.0933711693573814,0.131731535705342,0.0347782254511215,0.0647033084308252,0.00417767912344152,0.0316466991943884
15,401.431823730469,2.68181824684143,0.0419277212476335,0.417482700180245,0.0894156115869141,0.150056619004772,0.0131301230815929,0.0115858202175835,0.0136833942636876,0.021095666982075,0.000995102064380216,0,0.0117237471066325,0.0130915114684007,0.0147914316792835,0.0259877416859897,0.0181402284531419,0.170885229913403,0.328025599149464,0.0738811588744397,0.0128399685097438,0.00482307805487973,0.0225581246712378,0.00312031903850441,0.127246438839294,0.00425354414598276,0.0981229788380116,0.0187168630155739,0.0367956349736022,0.0317317681743244,0.0193764447269339,0.0130977020615005,0.000839086347724135,0.0544570154389926
15,421.819458007812,3.04166674613953,0.147751988100058,0.277922649150833,0.114468024939226,0.130615935806171,0.795058711633433,0.0378083479148996,0.00904926424005953,0.00744052345732761,0.000745520341608664,0.000404735719519524,0.0266141499079124,0.0240407159088342,0.0263316085012882,0.0687491194231651,0.0156961328009786,0.0673035585035575,0.215792939926977,0.147892278214376,0.0121789214695511,0.00409613356267193,0.0413720234803162,0.00283716511596304,0.120732874239779,0.0401934704404813,0.552446571194271,0.0567075203185524,0.177208147838712,0.105979253078144,0.0410302026573802,0.118780294469803,0.00102356777765372,0.109364602870744
15,468.925933837891,2.77777767181396,0.0619690192461363,0.0595239513694787,0.112012107584071,0.127370565504911,0.0646474332411529,0.0169637680788305,0.00774339981028791,0.0101208160459846,0.00200461268585368,0.00115348241547898,0.0374959266291282,0.0175862575088877,0.0243663816978653,0.0268432647770234,0.00334775215598217,0.0757293118830518,0.305497349012953,0.138105154315157,0.00330128365440831,0,0.0211243753074927,0.0139537714411482,0.120313016866925,0.033650453005967,0.0382013867642857,0.112790263555856,0.0792906799768901,0.0691491224694425,0.0228901830347991,0.11723859610641,0.000975259694254211,0.0365414446312116
15,502.432830810547,3.10447764396667,0.0748692120049564,0.103967883144783,0.0790467599323245,0.0881708015648533,0.0199534693756588,0.014685968407831,0.000661632218871259,0.0137846180255786,0.00429904133499427,0.00623430583381485,0.0222211194931786,0.0159471134132644,0.00956663815210664,0.115419439901483,0.00857938796193275,0.170609187139631,0.193571861243255,0.0234340959130705,0.0145326742303808,0.00289983029689632,0.0194966434334694,0.00204596091678897,0.0716714134829616,0.0129572875441867,0.0974030635990554,0.00593749061602044,0.0416915396407715,0.0516610760323171,0.0240803967420918,0.030043921196768,0.00893467977797185,0.0118931937190317
15,126.5,1.66666662693024,0.0557914475266099,0.251323038315513,0.333109958204978,0.187693756305512,0.0673109791144462,0.00919391076097644,0.00894835753270115,0.0476419717544605,0.00498449704597778,0,0.00346455355608082,0.0185943061870182,0.0085213346458542,0.102975628318269,0.026011489352189,0.103169598688326,0.139933422648065,0.0709610906546713,0,0,0.0191045073417524,0.003110675206612,0.0123092209061389,0.0249058014127134,0.057588378419564,0.0297030086971514,0.0289024319521344,0.0319687265357692,0.0147048485639488,0.0518418235964976,0.00106951326221255,0.0524853738446962
15,251.710525512695,3.72368431091309,0.529899680272163,0.433656551528158,0.335963388779315,0.309243548755478,0.187242731079383,0.0954892977014556,0.0065095188494837,0.0163454536965841,0.00319160472444363,0,0.0363210798250799,0.050222841819397,0.0340048617766631,0.20184776474912,0.0285634408850986,0.297739720563439,0.848783034278073,0.112693308995032,0.0232884589924191,0.00369242560468851,0.060223180987271,0.0145280960745162,0.305591072082402,0.0546969422455648,0.127090911421683,0.162061925450676,0.147113480299939,0.190259705549799,0.0615641750904577,0.186275892522987,0.00369583372466596,0.132762032272036
15,461.430755615234,3.69230771064758,0.0353313377049918,0.0901725125117299,0.100738562278993,0.0632240949217809,0.0447276064905323,0.0299119884433099,0.0140941354265847,0.0138000352890461,0.000368467907354045,0,0.050636755463065,0.0199849941197494,0.0249298996710144,0.0454266863115697,0.00207668391338359,0.0680457808882686,0.393795505971785,0.0609537230107981,0.0104241583450999,0,0.0302986302427819,0.00501357408583244,0.0906564254173126,0.079167266932312,0.0526626517934449,0.0356448065737285,0.0692736001774807,0.0968031603585484,0.0205906765935545,0.0552675358035424,0.000973797517598437,0.0628922388277846
15,108.977012634277,4.45977020263672,0.239283065687051,0.543945564816211,0.29641933325364,0.196605274607813,0.103021305906185,0.0308042659799771,0.00694667102895572,0.00673839580648651,0.00194200883408423,0.00634651966819982,0.0208499487487282,0.0249653187984647,0.0216593210474452,0.0970166485793396,0.0078394758930253,0.246651927062145,0.202484510247264,0.0718018227763353,0.0182998348678401,0.0389722656387626,0.0131175821708807,1.25554655014219e-05,0.256535912341834,0.0530237436617289,0.103724506676985,0.0544494405138498,0.0770371464830739,0.0727240861190394,0.0236207662837306,0.0868865589093419,0.00229954156028404,0.0282284375195265
15,433.625,4.34999990463257,0.0873334244056188,0.231713980216102,0.173661824053711,0.131119589531173,0.0788757937289511,0.0333664010437357,0.00967535634839348,0.0175296405048355,0.00214314138866608,0.000460081342280528,0.0231015921747627,0.018584584756128,0.00802266882496635,0.0727467322727038,0.0192093209728531,0.169885406093765,0.372682366145984,0.0708158784282127,0.0160350427839739,0.202808657375658,0.0143883949748034,0.00989616500380005,0.104648566161213,0.018724242420829,0.0714325654234111,0.0712567236405467,0.0577947409838643,0.0642685925231501,0.025460746969861,0.0309118810355212,0.000868244290185962,0
15,474.622650146484,4.13207530975342,0.0286817317566879,0.392005873229063,0.072938095332777,0.0608724045314693,0.0221184398604461,0.0238430860551366,0.00790175423656412,0.00511718105093587,0.0015902186570986,0,0.0192259547627207,0.0166491151340685,0.00943663631383381,0.0262126426470369,0.0179742142631023,0.0518248386006509,0.201628255304177,0.0571248147569352,0.0231321916894433,0,0.0106031483876689,0.00409923981376561,0.154618966669164,0.00780895844674323,0.0530270589577616,0.0257690910339543,0.0598431910044902,0.0355617101887627,0.0279912898348108,0.0588663061709029,0.00069848776884087,0.0673711327986053
15,200.340209960938,3.78350520133972,0.140685389655001,0.565490832699646,0.46872902899137,0.669181068410792,0.758865578849797,0.0849660303242127,0.00886915173793762,0.0191401262106831,0.0022083499857191,0.00619826620048285,0.0318321874740048,0.0442663619544322,0.0527202481828298,0.13661676682679,0.0171395869263874,0.186411857872993,0.157039643667561,0.103269855548509,0.032058245344702,0.0010664401550963,0.0724062826945874,0.000982154246330864,0.359800976060529,0.0482703551082013,0.770867359853332,0.14701367314818,0.214190704677523,0.209252436700889,0.0502738849258097,0.122099960330498,0.00226421372146959,0.629327481965546
15,483.973327636719,4.38666677474976,0.0932728213901856,0.307683487721451,0.0905742138074326,0.103679152302157,0.0965758220848852,0.0191767021160893,0.00635902416219349,0.0137204040814412,0.00208195879238598,8.04275367176264e-05,0.0129893480879164,0.00891024948016712,0.0111883037868513,0.0700310010699304,0.0142795944788522,0.109795075666312,0.38751626175892,0.0701789143951854,0.0157037749526381,0.00356432177602439,0.0185519367435405,0.00144667832870577,0.0938847537625001,0.0236549128651455,0.0732918911251263,0.0269246128774954,0.0394226040822408,0.0805895235096568,0.0252246024005897,0.071070432040881,0.00134910096921114,0
15,237.030303955078,4.34848499298096,0.162432934332462,0.58347915377346,0.4083363724918,0.508875271951577,0.840063466025379,0.0909781587759929,0.0130535118551003,0.00813375490177109,0.0028546264282141,0,0.0520047881324546,0.066973806195862,0.0394800159519131,0.188537071553328,0.0315227065389774,0.310353309070952,0.476792814384215,0.117638496514436,0.0274317666457968,0.00439467719252093,0.0585688744353467,0.016561306792687,0.166922815036532,0.0977223955845101,0.630053637749263,0.239080806724202,0.18121088547267,0.239267317851038,0.0617160059355571,0.240004713798002,0.00296488663594598,0.116634535645099
15,343,5.20212745666504,0.0825802544476433,0.343597997562595,0.178823124268033,0.229575702085534,0.0529921743084952,0.0250137425463447,0.0147318234016952,0.01318631387682,0.00286672053480783,0.0013018056374636,0.0105362840892791,0.030043815676765,0.0179624559587165,0.0800793310499851,0.0291096107876685,0.175997524892075,0.551971382031133,0.0584725602555274,0.0187400036073717,0.00186817532682341,0.0360253141408623,0.0239989646483842,0.0854420794597605,0.011986513601139,0.112721920397333,0.0742695373768935,0.0910449904890855,0.127681102601744,0.0330017335868271,0.0977685798379537,0.000682450378222693,0.0810772285198189
15,409.229522705078,4.52459001541138,0.135844172541993,0.385203165091328,0.108933921207407,0.13655564641821,0.0376003868879054,0.020374800372714,0.00405015304100058,0.0120518630416412,0.00126738165569615,0.00331750132246605,0.0326249055709799,0.0216090462968723,0.00385382882930445,0.0271005328335646,0.0133043509224387,0.0954213244035122,0.447776440349677,0.0713198640723449,0.00962962573830073,0.00177783921484307,0.046362998983901,0.00669008545459603,0.138020974866142,0.0285930415974143,0.050387483377294,0.0363496087626462,0.117303659197702,0.0515629130858554,0.0188661234837058,0.0531604106397784,0.00167431536140623,0.060806105294388
15,210.375,6.82499980926514,0.107601467065033,0.924909728047395,0.496599269052345,0.601724453798884,0.0875051429735509,0.0347280162218622,0.00188558648988033,0.00976684411019101,0.000531157453649222,0,0.0162234827924197,0.0541606269187536,0.0373129449079611,0.18281660244968,0.0209869998723435,0.201354689664625,0.189322581295727,0.0259478684633979,0.0121963186789689,0.00368371481201748,0.0398430415086671,0.00113476054551075,0.249656211950534,0.0497719775464429,0.1423499087025,0.379380897308825,0.124458418879008,0.156048706906189,0.0568991765816712,0.108762386326536,0.00212305381859318,0.120701859674547
15,327,4.55357122421265,0.0669041441023091,0.565821733254792,0.19746412187446,0.124291405909075,0.0540300202595329,0.0305091465507153,0.0060319484189586,0.0117695130978709,6.301086183763e-05,0.0013345457904752,0.0212358392901983,0.0337187952272606,0.00829364068553603,0.131699802463674,0.0125600841633593,0.163079513137598,0.226472796552035,0.0310601970293049,0.00578145266213961,0,0.0236882984912052,0.00275180842678413,0.133796860322128,0.0160193245168571,0.0599041758338866,0.0551011614278085,0.0816618256742816,0.0619046388894308,0.0310337126192415,0.0981973554258465,0.00043728521595059,0.0383527116630437
15,141.252426147461,5.25242710113525,0.0946644471690207,0.221022888894791,0.365190825100456,0.22919989718131,0.110308233689004,0.043562400373684,0.00887817265995571,0.0173572068602937,0.0182145325629116,0.000287881211193454,0.0212510745964586,0.0342159648883531,0.0430469601117543,0.140118605449256,0.0208619116226645,0.176745941364012,0.256596397073089,0.0705851933811674,0.0131480803574504,0.00564859862064204,0.023087948658565,0.0119152777695787,0.135276098401309,0.0483766212920332,0.105593851697923,0.0957068497744502,0.0762623897972501,0.0592766096665638,0.0345008559113629,0.108347933256571,0.0370455422829008,0.0720310105151356
15,296.518188476562,6.25454568862915,0.151749278165286,0.206237944622467,0.273729582637748,0.117629256697063,0.388629429446253,0.0555941139297295,0.03142522220496,0.0279226184971584,0.0167383068781996,0.00117948990441282,0.114729030610903,0.0425343381591137,0.0933945553701078,0.067499354379656,0.189559124553364,0.163417206336774,0.387654957374306,0.0562588020878514,0.0264468590218671,0,0.0762426618936793,0.000804623539456329,0.209275727800551,0.0673042725301504,0.284933544029058,0.035165639768299,0.62828867882105,0.219711367921379,0.052032329968544,0.0390290342913944,0.146092485534374,0.0749258917784269
15,513.5625,8.90340900421143,0.0673053463229752,0.353634612086648,0.114069475949557,0.113396212500024,0.0286600781423316,0.0240332210772578,0.0100118593562557,0.0147574350780814,0.0100392430343438,0.00848403644870765,0.0823190881992173,0.0149775709515838,0.0195528334929976,0.0455662631809392,0.0224839633465841,0.194792766046417,0.349583134841625,0.0441108534251336,0.0147204539605206,0.00126844954504681,0.0270199524474999,0.00156624149382897,0.0657171807150711,0.0230926050118323,0.146653084574487,0.0375747364396427,0.0478967279305473,0.656138053455142,0.0343661537942796,0.231261847698835,0.0205769070015133,0.0300138494038027
15,265.211273193359,6.38028192520142,0.377675144208404,0.272598379155055,0.222928513237352,0.258633141871477,0.247613053610714,0.0435168646826599,0.0143953989806333,0.00799416342345832,0.00679424265673665,0,0.0281276942123416,0.0356641414366381,0.0251795739680076,0.209643679190137,0.0170690895915688,0.234048034408546,0.0943174398108588,0.068183022556521,0.0212237606184484,0.00347556380119714,0.0386377572912786,0.00165533073760313,0.375284538445536,0.0470076407299345,0.143663277780448,0.0784810771527055,0.108903870464653,0.1056601065444,0.0415782576585531,0.144636001127842,0.00503274351957038,0.0751104505865322
15,244.20930480957,5.65116262435913,0.129831198176609,0.192165948958791,0.279336545932583,0.139593941255227,0.338971049919276,0.0865985049844593,0.00307375495746403,0.0315631495209987,0,0.00299009489119822,0.0359311151450047,0.0401648907127149,0.0123665839198339,0.0812019887777434,0.0400559928735897,0.154990210908926,0.334445676091933,0.151639512437901,0.0287120832256676,0.0107375253665601,0.136408340833985,0.0272894885932428,0.100715304563335,0.0931966046273378,0.240024574593886,0.167103185889583,0.110743286109648,0.257979052837711,0.0536284608946557,0.0828336319772388,0.00214961895440604,0.102234000889867
15,282.287658691406,9.21917819976807,0.150724281123167,0.184749389804408,0.244022843603466,0.134416412944105,0.213897565223045,0.0509556509644709,0.0178370080337872,0.0143862817880084,0.0111448767833935,0.00468242119873239,0.063941702671533,0.0610328215357041,0.0345304401931706,0.280580119099262,0.0261810159116422,0.100555261955227,0.115245107546702,0.137711539561339,0.0287197349642777,0.00273775390979939,0.043573705854627,0.0443697513131241,0.141507396748493,0.0481642196469413,0.106537147513331,0.141958136749413,0.177108438211306,0.152318376075816,0.0573865172708583,0.309903675150113,0.0442216311907351,0.0573161207366268
15,351.290924072266,8.58181858062744,0.210183336393538,0.192118884581257,0.139038887340473,0.198399517712472,0.0555900424438456,0.0202295349212711,0,0.00703670835417157,0.00122833446387961,0,0.0201768722985774,0.0178760606899938,0.0147050483755925,0.154484085126024,0.0078575162141911,0.142636688823715,0.0856217078998274,0.0387906383228442,0.00559972924123379,0.00900168037969848,0.0165047815372571,0.00111334014229078,0.0395234131864782,0.0199098342088418,0.0930048006229253,0.0354654980262206,0.0482261564687386,0.584775082886475,0.0311416030570524,0.0232950747835672,0.00180566078528516,0.0540791193201929
15,359.333343505859,8.40740776062012,0.0534154287611504,0.214168112805339,0.0830739501750769,0.10109151497171,0.0325575513487561,0.0144710345666479,0.00573830046045194,0.00995810545749142,0.00180867965875107,0.00049087346262597,0.00829041493472827,0.0132444147997987,0.0101999553593348,0.0795484557559921,0.00714976174340786,0.12818335671148,0.135387409037474,0.0670773240783444,0.012595550875065,0.000796055173824651,0.024974725196631,0.00140679324665392,0.0389197454129436,0.0086846147417008,0.0466136794503537,0.026402376480291,0.0627472071651883,0.027933627261506,0.0206303732635355,0.031489140947306,0.0009098989185322,0.0102954697813594
15,441.157135009766,6.75714302062988,0.101125961965451,0.400830579952504,0.116088551186943,0.209015130838973,0.0463710763808915,0.0221645233337535,0.00530579470929768,0.00773255177526039,0.00173910089513391,0.00170598981820802,0.00632410982917455,0.0205500546745246,0.0146328126779142,0.0781267218865633,0.0047082847070143,0.0993588485108617,0.31123546971166,0.0388655568997321,0.00317706494516279,0.00732436987113672,0.0215046482145996,0.0126772761915798,0.0667081714875245,0.00563414082098354,0.0298904838708505,0.0399576044392486,0.047122494527527,0.0479939203900958,0.0269548693338477,0.118517751728799,0.000936956233941173,0.0341320451798749
15,500.111114501953,8.82222175598145,0.0509885969150203,0.427506469512364,0.163602471842788,0.192265957851442,0.0251739927128325,0.0259102597758905,0.0061071004091415,0.0185322889601805,0,0.000231444294113561,0.0109413909168332,0.0192948106022352,0,0.111931678421936,0.00653170951543531,0.0630850695800549,0.167207041984365,0.0403458426070075,0.0121598326438633,0.00173906907556956,0.0154515895198535,0.00388860669738461,0.0480385918248575,0.00555268661164069,0.0407794191322611,0.0163069930879045,0.024371822553069,0.0469956832289705,0.0245936487116372,0.0728433329486527,0.00113284550320171,0.0443710103502882
15,70.0545425415039,7.872727394104,0.545260323915078,0.0619907493488777,0.365754647579808,0.151381017226512,0.767324277939947,0.0655005553775375,0.0340530785406194,0.00723505310784324,0.0204697269379083,0.00013447064089562,0.0478370516200026,0.0263468127023044,0.0717317055242719,0.0902344443985516,0.0294779198166389,0.169944525373538,0.160590877069364,0.0239922238533081,0.0219101785474245,0.0159132815173441,0.0635047607109944,0.00243101156191568,0.0970866235475642,0.0711235077545992,0.500937561293179,0.274778908195178,0.119777399887577,0.192301198030186,0.0556435772286699,0.103127440436549,0.0202954176771094,0.0482349587381092
15,165.930770874023,6.9538459777832,0.449884877390095,0.556331287050515,0.509499320341298,0.492950580600629,0.0987035282207291,0.0554406903107239,0.00832754681787861,0.0187335211278445,0.00236113625871155,0.00135010760825334,0.033971294740613,0.0580219873071594,0.0721813703743949,0.115469783956951,0.0290851116720404,0.211528174956759,0.188227852281479,0.0642106139944037,0.0207929753266088,0.000524624238248868,0.0259073922469751,0.0376201415136634,0.131962499117499,0.0529335918916951,0.0713184651246791,0.370504370052118,0.15176661425985,0.115232833173649,0.0420205018539342,0.0689626840585899,0.00234195508992137,0.0922028941536367
15,228.813720703125,8.64705848693848,0.167068764495857,0.663676422007203,0.418742336705794,0.449003605065763,0.590410768147403,0.0808807217694213,0.0110708213988965,0.0263110561125857,0.00326698581264088,0.00176284082918784,0.0244004927673627,0.0632946780503432,0.072188643318024,0.206199796404757,0.0271655520084539,0.35565374336327,0.335796394222118,0.0711666824986201,0.0266700693987187,0.0104837274592771,0.0722665259025793,0.00732508506637772,0.19679310507371,0.100675870884419,0.357331111229406,0.194595807966773,0.146872836703775,0.23671962676711,0.0713005699776714,0.0626796234972182,0.00298805831428695,0.11248137257918
15,377.75,8.03333377838135,0.058467710735111,0.0907846463584676,0.161259605825592,0.055544190312384,0.070966759254785,0.0339333239991714,0.000623714186949384,0.0177760152121116,0.00167318979531096,0,0.0231706718460894,0.0338964943676182,0.0223876215142495,0.246343879809462,0.0113400562164767,0.151115160093504,0.131272844717262,0.0346815616227491,0.00392085134125532,0.00603520509152083,0.0411958678448672,0.0110522349885216,0.166865383689443,0.181655055551014,0.117138505711892,0.0483289727033451,0.0850041339075673,0.112867083653184,0.0405915269269589,0.0346472549477936,0.0013692152007902,0.00199149082297367
